0.0	299.0	1.0	0.0
0.120481927711	298.593215128	1.27064378988	0.136141082279
0.240963855422	298.077277359	1.61364258953	0.309080051775
0.361445783133	297.423580703	2.04779399421	0.528625302614
0.481927710843	296.596437281	2.59644715127	0.807115567342
0.602409638554	295.551574812	3.28840340696	1.16002178095
0.722891566265	294.234468564	4.15887024499	1.6066611913
0.843373493976	292.578590676	5.25038363279	2.17102569076
0.963855421687	290.503740339	6.61354747839	2.8827121828
1.0843373494	287.914736082	8.30734466382	3.77791925451
1.20481927711	284.700911684	10.3986506127	4.90043770298
1.32530120482	280.737053769	12.9604368355	6.30250939556
1.44578313253	275.886619634	16.0680213257	8.04535904057
1.56626506024	270.008208633	19.7926701489	10.199121218
1.68674698795	262.966197045	24.1919952402	12.8418077148
1.80722891566	254.646014666	29.2970683778	16.0569169561
1.92771084337	244.973556296	35.0971135586	19.9293301449
2.04819277108	233.936649734	41.5240279636	24.539322302
2.1686746988	221.604612382	48.4405068503	29.9548807679
2.28915662651	208.140454324	55.6364989821	36.2230466938
2.40963855422	193.800266156	62.8381829512	43.3615508923
2.53012048193	178.916595542	69.7310215147	51.3523829433
2.65060240964	163.866953654	75.9941728901	60.1388734562
2.77108433735	149.033461906	81.339267268	69.6272708262
2.89156626506	134.76271693	85.5444849569	79.6927981132
3.01204819277	121.334630727	88.4762403785	90.189128894
3.13253012048	108.945561054	90.0949141004	100.959524845
3.25301204819	97.7063050726	90.4459466105	111.847748317
3.3734939759	87.651708473	89.6410437491	122.707247778
3.49397590361	78.7568927254	87.8353289295	133.407778345
3.61445783133	70.9553474827	85.2053712682	143.839281249
3.73493975904	64.1555279316	81.9311399794	153.913332089
3.85542168675	58.2542113246	78.1830696983	163.562718977
3.97590361446	53.1461629872	74.1140705588	172.739766454
4.09638554217	48.7304480342	69.8555997707	181.413952195
4.21686746988	44.9140730999	65.516687439	189.569239461
4.33734939759	41.6136982317	61.1848843266	197.201417442
4.4578313253	38.7560659447	56.9283052185	204.315628837
4.57831325301	36.2776477409	52.7981735712	210.924178688
4.69879518072	34.1238645453	48.8314758591	217.044659596
4.81927710843	32.2481174837	45.0534916836	222.698390833
4.93975903614	30.6107757894	41.4800760229	227.909148188
5.06024096386	29.1782062479	38.1196426918	232.70215106
5.18072289157	27.9218875207	34.9748424435	237.103270036
5.30120481928	26.8176269201	32.043954	241.13841908
5.42168674699	25.8448818991	29.3220185955	244.833099505
5.5421686747	24.9861810822	26.8017519362	248.212066982
5.66265060241	24.2266343037	24.4742690405	251.299096656
5.78313253012	23.5535211118	22.3296528713	254.116826017
5.90361445783	22.9559463562	20.3573953877	256.686658256
6.02409638554	22.4245527354	18.5467349455	259.028712319
6.14457831325	21.9512810901	16.8869104922	261.161808418
6.26506024096	21.5291705628	15.367349446	263.103479991
6.38554216867	21.152191874	13.9778030622	264.870005064
6.50602409639	20.8151080574	12.7084406492	266.476451293
6.6265060241	20.5133579416	11.5499117195	267.936730339
6.74698795181	20.2429584379	10.4933833441	269.263658218
6.86746987952	20.0004224192	9.53055866883	270.469018912
6.98795180723	19.7826895376	8.65368111489	271.563629347
7.10843373494	19.5870677668	7.85552803694	272.557404196
7.22891566265	19.4111838677	7.12939670235	273.45941943
7.34939759036	19.2529413	6.46908487761	274.277973822
7.46987951807	19.1104843433	5.86886775977	275.020647897
7.59036144578	18.9821674344	5.32347262695	275.694359939
7.71084337349	18.866528872	4.82805225985	276.305418868
7.8313253012	18.7622682042	4.37815791588	276.85957388
7.95180722892	18.6682267247	3.96971244622	277.362060829
8.07228915663	18.5833706032	3.59898399075	277.817645406
8.19277108434	18.5067762535	3.26256054846	278.230663198
8.31325301205	18.4376176163	2.95732562707	278.605056757
8.43373493976	18.3751550459	2.68043517411	278.94440978
8.55421686747	18.318725616	2.42929576352	279.251978621
8.67469879518	18.2677346188	2.20154414321	279.530721238
